Date,Close/Last,Volume,Open,High,Low,Day
"44,512.00",149.99,"63,804,010.00",148.43,150.40,147.48,821
"44,511.00",147.87,"40,999,950.00",148.96,149.43,147.68,822
"44,510.00",147.92,"65,187,090.00",150.02,150.13,147.85,823
"44,509.00",150.81,"56,787,930.00",150.20,151.43,150.06,824
"44,508.00",150.44,"55,020,870.00",151.41,151.57,150.16,825
"44,505.00",151.28,"65,463,880.00",151.89,152.20,150.06,826
"44,504.00",150.96,"60,394,620.00",151.58,152.43,150.64,827
"44,503.00",151.49,"54,511,530.00",150.39,151.97,149.82,828
"44,502.00",150.02,"69,121,990.00",148.66,151.57,148.65,829
"44,501.00",148.96,"74,588,260.00",148.99,149.70,147.80,830
"44,498.00",149.80,"124,953,200.00",147.22,149.94,146.41,831
"44,497.00",152.57,"100,077,900.00",149.82,153.17,149.72,832
"44,496.00",148.85,"56,094,930.00",149.36,149.73,148.49,833
"44,495.00",149.32,"60,893,400.00",149.33,150.84,149.01,834
"44,494.00",148.64,"50,720,560.00",148.68,149.37,147.62,835
"44,491.00",148.69,"58,883,440.00",149.69,150.18,148.64,836
"44,490.00",149.48,"61,420,990.00",148.81,149.64,147.87,837
"44,489.00",149.26,"58,418,790.00",148.70,149.75,148.12,838
"44,488.00",148.76,"76,378,890.00",147.01,149.17,146.55,839
"44,487.00",146.55,"85,589,180.00",143.45,146.84,143.16,840
"44,484.00",144.84,"67,940,330.00",143.77,144.90,143.51,841
"44,483.00",143.76,"69,907,100.00",142.11,143.88,141.51,842
"44,482.00",140.91,"78,762,720.00",141.24,141.40,139.20,843
"44,481.00",141.51,"73,035,860.00",143.23,143.25,141.04,844
"44,480.00",142.81,"64,452,220.00",142.27,144.81,141.81,845
"44,477.00",142.90,"58,773,160.00",144.03,144.18,142.56,846
"44,476.00",143.29,"61,732,660.00",143.06,144.22,142.72,847
"44,475.00",142.00,"83,221,120.00",139.47,142.15,138.37,848
"44,474.00",141.11,"80,861,060.00",139.49,142.24,139.36,849
"44,473.00",139.14,"98,322,010.00",141.76,142.21,138.27,850
"44,470.00",142.65,"94,639,580.00",141.90,142.92,139.11,851
"44,469.00",141.50,"89,056,660.00",143.66,144.38,141.28,852
"44,468.00",142.83,"74,602,040.00",142.47,144.45,142.03,853
"44,467.00",141.91,"108,972,300.00",143.25,144.75,141.69,854
"44,466.00",145.37,"74,150,730.00",145.47,145.96,143.82,855
"44,463.00",146.92,"53,477,870.00",145.66,147.47,145.56,856
"44,462.00",146.83,"64,838,170.00",146.65,147.08,145.64,857
"44,461.00",145.85,"76,404,340.00",144.45,146.43,143.70,858
"44,460.00",143.43,"75,833,960.00",143.93,144.60,142.78,859
"44,459.00",142.94,"123,478,900.00",143.80,144.84,141.27,860
"44,456.00",146.06,"129,868,800.00",148.82,148.82,145.76,861
"44,455.00",148.79,"68,034,150.00",148.44,148.97,147.22,862
"44,454.00",149.03,"83,281,320.00",148.56,149.44,146.37,863
"44,453.00",148.12,"109,296,300.00",150.35,151.07,146.91,864
"44,452.00",149.55,"102,404,300.00",150.63,151.42,148.75,865
"44,449.00",148.97,"140,893,200.00",155.00,155.48,148.70,866
"44,448.00",154.07,"57,305,730.00",155.49,156.11,153.95,867
"44,447.00",155.11,"74,420,210.00",156.98,157.04,153.98,868
"44,446.00",156.69,"82,278,260.00",154.97,157.26,154.39,869
"44,442.00",154.30,"57,866,070.00",153.76,154.63,153.09,870
"44,441.00",153.65,"71,171,320.00",153.87,154.72,152.40,871
"44,440.00",152.51,"80,313,710.00",152.83,154.98,152.34,872
"44,439.00",151.83,"86,453,120.00",152.66,152.80,151.29,873
"44,438.00",153.12,"90,956,720.00",149.00,153.49,148.61,874
"44,435.00",148.60,"55,802,390.00",147.48,148.75,146.83,875
"44,434.00",147.54,"48,597,200.00",148.35,149.12,147.51,876
"44,433.00",148.36,"58,991,300.00",149.81,150.32,147.80,877
"44,432.00",149.62,"48,606,430.00",149.45,150.86,149.15,878
"44,431.00",149.71,"60,131,810.00",148.31,150.19,147.89,879
"44,428.00",148.19,"60,549,630.00",147.44,148.50,146.78,880
"44,427.00",146.70,"86,960,310.00",145.03,148.00,144.50,881
"44,426.00",146.36,"86,325,990.00",149.80,150.72,146.15,882
"44,425.00",150.19,"92,229,740.00",150.23,151.68,149.09,883
"44,424.00",151.12,"103,558,800.00",148.54,151.19,146.47,884
"44,421.00",149.10,"59,375,010.00",148.97,149.44,148.27,885
"44,420.00",148.89,"73,779,110.00",146.19,149.05,145.84,886
"44,419.00",145.86,"48,493,460.00",146.05,146.72,145.53,887
"44,418.00",145.60,"69,023,080.00",146.44,147.71,145.30,888
"44,417.00",146.09,"48,908,690.00",146.20,146.70,145.52,889
"44,414.00",146.14,"54,126,810.00",146.35,147.11,145.63,890
"44,413.00",147.06,"46,397,670.00",146.98,147.84,146.17,891
"44,412.00",146.95,"56,368,270.00",147.27,147.79,146.28,892
"44,411.00",147.36,"64,786,620.00",145.81,148.05,145.18,893
"44,410.00",145.52,"62,879,960.00",146.36,146.95,145.25,894
"44,407.00",145.86,"70,440,630.00",144.38,146.33,144.11,895
"44,406.00",145.64,"56,699,480.00",144.69,146.55,144.58,896
"44,405.00",144.98,"118,931,200.00",144.81,146.97,142.54,897
"44,404.00",146.77,"104,818,600.00",149.12,149.21,145.55,898
"44,403.00",148.99,"72,434,090.00",148.27,149.83,147.70,899
"44,400.00",148.56,"71,447,420.00",147.55,148.72,146.92,900
"44,399.00",146.80,"77,338,160.00",145.94,148.20,145.81,901
"44,398.00",145.40,"74,993,460.00",145.53,146.13,144.63,902
"44,397.00",146.15,"96,350,040.00",143.46,147.10,142.96,903
"44,396.00",142.45,"121,434,600.00",143.75,144.07,141.67,904
"44,393.00",146.39,"93,251,430.00",148.46,149.76,145.88,905
"44,392.00",148.48,"106,820,300.00",149.24,150.00,147.09,906
"44,391.00",149.15,"127,050,800.00",148.10,149.57,147.68,907
"44,390.00",145.64,"100,827,100.00",144.03,147.46,143.63,908
"44,389.00",144.50,"76,299,720.00",146.21,146.32,144.00,909
"44,386.00",145.11,"99,890,800.00",142.75,145.65,142.65,910
"44,385.00",143.24,"105,575,500.00",141.58,144.06,140.67,911
"44,384.00",144.57,"104,911,600.00",143.54,144.89,142.66,912
"44,383.00",142.02,"108,181,800.00",140.07,143.15,140.07,913
"44,379.00",139.96,"78,945,570.00",137.90,140.00,137.75,914
"44,378.00",137.27,"52,485,780.00",136.60,137.33,135.76,915
"44,377.00",136.96,"63,261,390.00",136.17,137.41,135.87,916
"44,376.00",136.33,"64,556,080.00",134.80,136.49,134.35,917
"44,375.00",134.78,"62,111,300.00",133.41,135.25,133.35,918
"44,372.00",133.11,"70,783,750.00",133.46,133.89,132.81,919
"44,371.00",133.41,"68,711,000.00",134.45,134.64,132.93,920
"44,370.00",133.70,"60,214,200.00",133.77,134.32,133.23,921
"44,369.00",133.98,"74,783,620.00",132.13,134.08,131.62,922
"44,368.00",132.30,"79,663,320.00",130.30,132.41,129.21,923
"44,365.00",130.46,"108,953,300.00",130.71,131.51,130.24,924
"44,364.00",131.79,"96,721,670.00",129.80,132.55,129.65,925
"44,363.00",130.15,"91,815,030.00",130.37,130.89,128.46,926
"44,362.00",129.64,"62,746,330.00",129.94,130.60,129.39,927
"44,361.00",130.48,"96,906,490.00",127.82,130.54,127.07,928
"44,358.00",127.35,"53,522,370.00",126.53,127.44,126.10,929
"44,357.00",126.11,"71,186,420.00",127.02,128.19,125.94,930
"44,356.00",127.13,"56,877,940.00",127.21,127.75,126.52,931
"44,355.00",126.74,"74,403,770.00",126.60,128.46,126.21,932
"44,354.00",125.90,"71,057,550.00",126.17,126.32,124.83,933
"44,351.00",125.89,"75,169,340.00",124.07,126.16,123.85,934
"44,350.00",123.54,"76,229,170.00",124.68,124.85,123.13,935
"44,349.00",125.06,"59,278,860.00",124.28,125.24,124.05,936
"44,348.00",124.28,"67,637,120.00",125.08,125.35,123.94,937
"44,344.00",124.61,"71,311,110.00",125.57,125.80,124.55,938
"44,343.00",125.28,"94,625,600.00",126.44,127.64,125.08,939
"44,342.00",126.85,"56,575,920.00",126.96,127.39,126.42,940
"44,341.00",126.90,"72,009,480.00",127.82,128.32,126.32,941
"44,340.00",127.10,"63,092,950.00",126.01,127.94,125.94,942
"44,337.00",125.43,"79,295,440.00",127.82,128.00,125.21,943
"44,336.00",127.31,"76,857,120.00",125.23,127.72,125.10,944
"44,335.00",124.69,"92,611,990.00",123.16,124.92,122.86,945
"44,334.00",124.85,"63,342,930.00",126.56,126.99,124.78,946
"44,333.00",126.27,"74,116,550.00",126.82,126.93,125.17,947
"44,330.00",127.45,"81,917,950.00",126.25,127.89,125.85,948
"44,329.00",124.97,"105,861,300.00",124.58,126.15,124.26,949
"44,328.00",122.77,"112,172,300.00",123.40,124.64,122.25,950
"44,327.00",125.91,"126,142,800.00",123.50,126.27,122.77,951
"44,326.00",126.85,"88,071,230.00",129.41,129.54,126.81,952
"44,323.00",130.21,"78,973,270.00",130.85,131.26,129.48,953
"44,322.00",129.74,"78,128,330.00",127.89,129.75,127.13,954
"44,321.00",128.10,"84,000,900.00",129.20,130.45,127.97,955
"44,320.00",127.85,"137,564,700.00",131.19,131.49,126.70,956
"44,319.00",132.54,"75,135,100.00",132.04,134.07,131.83,957
"44,316.00",131.46,"109,839,500.00",131.78,133.56,131.07,958
"44,315.00",133.48,"151,101,000.00",136.47,137.07,132.45,959
"44,314.00",133.58,"107,760,100.00",134.31,135.02,133.08,960
"44,313.00",134.39,"66,015,800.00",135.01,135.41,134.11,961
"44,312.00",134.72,"66,905,070.00",134.83,135.06,133.56,962
"44,309.00",134.32,"78,756,780.00",132.16,135.12,132.16,963
"44,308.00",131.94,"84,566,460.00",133.04,134.15,131.41,964
"44,307.00",133.50,"68,847,140.00",132.36,133.75,131.30,965
"44,306.00",133.11,"94,812,350.00",135.02,135.53,131.81,966
"44,305.00",134.84,"94,264,220.00",133.51,135.47,133.34,967
"44,302.00",134.16,"84,922,390.00",134.30,134.67,133.28,968
"44,301.00",134.50,"89,347,100.00",133.82,135.00,133.64,969
"44,300.00",132.03,"87,222,780.00",134.94,135.00,131.66,970
"44,299.00",134.43,"91,266,550.00",132.44,134.66,131.93,971
"44,298.00",131.24,"91,419,980.00",132.52,132.85,130.63,972
"44,295.00",133.00,"106,686,700.00",129.80,133.04,129.47,973
"44,294.00",130.36,"88,844,590.00",128.95,130.39,128.52,974
"44,293.00",127.90,"83,466,720.00",125.83,127.92,125.14,975
"44,292.00",126.21,"80,171,250.00",126.50,127.13,125.65,976
"44,291.00",125.90,"88,651,180.00",123.87,126.16,123.07,977
"44,287.00",123.00,"75,089,130.00",123.66,124.18,122.49,978
"44,286.00",122.15,"118,323,800.00",121.65,123.52,121.15,979
"44,285.00",119.90,"85,671,920.00",120.11,120.40,118.86,980
"44,284.00",121.39,"80,819,200.00",121.65,122.58,120.73,981
"44,281.00",121.21,"94,071,230.00",120.35,121.48,118.92,982
"44,280.00",120.59,"98,844,680.00",119.54,121.66,119.00,983
"44,279.00",120.09,"88,530,490.00",122.82,122.90,120.07,984
"44,278.00",122.54,"95,467,140.00",123.33,124.24,122.14,985
"44,277.00",123.39,"111,912,300.00",120.33,123.87,120.26,986
"44,274.00",119.99,"185,549,500.00",119.90,121.43,119.68,987
"44,273.00",120.53,"121,469,800.00",122.88,123.18,120.32,988
"44,272.00",124.76,"111,932,600.00",124.05,125.86,122.34,989
"44,271.00",125.57,"115,227,900.00",125.70,127.22,124.72,990
"44,270.00",123.99,"92,590,560.00",121.41,124.00,120.42,991
"44,267.00",121.03,"88,105,050.00",120.40,121.17,119.16,992
"44,266.00",121.96,"103,026,500.00",122.54,123.21,121.26,993
"44,265.00",119.98,"111,943,300.00",121.69,122.17,119.45,994
"44,264.00",121.09,"129,525,800.00",119.03,122.06,118.79,995
"44,263.00",116.36,"154,376,600.00",120.93,121.00,116.21,996
"44,260.00",121.42,"153,766,600.00",120.98,121.94,117.57,997
"44,259.00",120.13,"178,155,000.00",121.75,123.60,118.62,998
"44,258.00",122.06,"112,966,300.00",124.81,125.71,121.84,999
"44,257.00",125.12,"102,260,900.00",128.41,128.72,125.01,1000
"44,256.00",127.79,"116,307,900.00",123.75,127.93,122.79,1001
"44,253.00",121.26,"164,560,400.00",122.59,124.85,121.20,1002
"44,252.00",120.99,"148,199,500.00",124.68,126.46,120.54,1003
"44,251.00",125.35,"111,039,900.00",124.94,125.56,122.23,1004
"44,250.00",125.86,"158,273,000.00",123.76,126.71,118.39,1005
"44,249.00",126.00,"103,916,400.00",128.01,129.72,125.60,1006
"44,246.00",129.87,"87,668,830.00",130.24,130.71,128.80,1007
"44,245.00",129.71,"96,856,750.00",129.20,130.00,127.41,1008
"44,244.00",130.84,"98,085,250.00",131.25,132.22,129.47,1009
"44,243.00",133.19,"80,576,320.00",135.49,136.01,132.79,1010
"44,239.00",135.37,"60,145,130.00",134.35,135.53,133.69,1011
"44,238.00",135.13,"64,280,030.00",135.90,136.39,133.77,1012
"44,237.00",135.39,"73,046,560.00",136.48,136.99,134.40,1013
"44,236.00",136.01,"76,774,210.00",136.62,137.88,135.85,1014
"44,235.00",136.91,"71,297,210.00",136.03,136.96,134.92,1015
"44,232.00",136.76,"75,693,830.00",137.35,137.42,135.86,1016
"44,231.00",137.39,"84,183,060.00",136.30,137.40,134.59,1017
"44,230.00",133.94,"89,880,940.00",135.76,135.77,133.61,1018
"44,229.00",134.99,"83,305,370.00",135.73,136.31,134.61,1019
"44,228.00",134.14,"106,239,800.00",133.75,135.38,130.93,1020
"44,225.00",131.96,"177,523,800.00",135.83,136.74,130.21,1021
"44,224.00",137.09,"142,621,100.00",139.52,141.99,136.70,1022
"44,223.00",142.06,"140,843,800.00",143.43,144.30,140.41,1023
"44,222.00",143.16,"98,390,560.00",143.60,144.30,141.37,1024
"44,221.00",142.92,"157,611,700.00",143.07,145.09,136.54,1025
"44,218.00",139.07,"114,459,400.00",136.28,139.85,135.02,1026
"44,217.00",136.87,"120,529,500.00",133.80,139.67,133.59,1027
"44,216.00",132.03,"104,319,500.00",128.66,132.49,128.55,1028
"44,215.00",127.83,"90,757,330.00",127.78,128.71,126.94,1029
"44,211.00",127.14,"111,598,500.00",128.78,130.22,127.00,1030
"44,210.00",128.91,"90,221,760.00",130.80,131.00,128.76,1031
"44,209.00",130.89,"88,636,830.00",128.76,131.45,128.49,1032
"44,208.00",128.80,"91,951,150.00",128.50,129.69,126.86,1033
"44,207.00",128.98,"100,620,900.00",129.19,130.17,128.50,1034
"44,204.00",132.05,"105,158,200.00",132.43,132.63,130.23,1035
"44,203.00",130.92,"109,578,200.00",128.36,131.63,127.86,1036
"44,202.00",126.60,"155,088,000.00",127.72,131.05,126.38,1037
"44,201.00",131.01,"97,664,900.00",128.89,131.74,128.43,1038
"44,200.00",129.41,"143,301,900.00",133.52,133.61,126.76,1039
"44,196.00",132.69,"99,116,590.00",134.08,134.74,131.72,1040
"44,195.00",133.72,"96,452,120.00",135.58,135.99,133.40,1041
"44,194.00",134.87,"121,047,300.00",138.05,138.79,134.34,1042
"44,193.00",136.69,"124,486,200.00",133.99,137.34,133.51,1043
"44,189.00",131.97,"54,930,060.00",131.32,133.46,131.10,1044
"44,188.00",130.96,"88,223,690.00",132.16,132.43,130.78,1045
"44,187.00",131.88,"169,351,800.00",131.61,134.41,129.65,1046
"44,186.00",128.23,"121,251,600.00",125.02,128.31,123.45,1047
"44,183.00",126.66,"192,541,500.00",128.96,129.10,126.12,1048
"44,182.00",128.70,"94,359,810.00",128.90,129.58,128.05,1049
"44,181.00",127.81,"98,208,590.00",127.41,128.37,126.56,1050
"44,180.00",127.88,"157,572,300.00",124.34,127.90,124.13,1051
"44,179.00",121.78,"79,075,990.00",122.60,123.35,121.54,1052
"44,176.00",122.41,"86,939,790.00",122.43,122.76,120.55,1053
"44,175.00",123.24,"81,312,170.00",120.50,123.87,120.15,1054
"44,174.00",121.78,"115,089,200.00",124.53,125.95,121.00,1055
"44,173.00",124.38,"82,225,510.00",124.37,124.98,123.09,1056
"44,172.00",123.75,"86,711,990.00",122.31,124.57,122.25,1057
"44,169.00",122.25,"78,260,420.00",122.60,122.86,121.52,1058
"44,168.00",122.94,"78,967,630.00",123.52,123.78,122.21,1059
"44,167.00",123.08,"89,004,200.00",122.02,123.37,120.89,1060
"44,166.00",122.72,"128,166,800.00",121.01,123.47,120.01,1061
"44,165.00",119.05,"169,410,200.00",116.97,120.97,116.81,1062
"44,162.00",116.59,"46,691,330.00",116.57,117.49,116.22,1063
"44,160.00",116.03,"76,499,230.00",115.55,116.75,115.17,1064
"44,159.00",115.17,"113,874,200.00",113.91,115.85,112.59,1065
"44,158.00",113.85,"127,959,300.00",117.18,117.62,113.75,1066
"44,155.00",117.34,"73,604,290.00",118.64,118.77,117.29,1067
"44,154.00",118.64,"74,112,970.00",117.59,119.06,116.81,1068
"44,153.00",118.03,"76,322,110.00",118.61,119.82,118.00,1069
"44,152.00",119.39,"74,270,970.00",119.55,120.67,118.96,1070
"44,151.00",120.30,"91,183,020.00",118.92,120.99,118.15,1071
"44,148.00",119.26,"81,688,590.00",119.44,119.67,117.87,1072
"44,147.00",119.21,"103,350,700.00",119.62,120.53,118.57,1073
"44,146.00",119.49,"112,295,000.00",117.19,119.63,116.44,1074
"44,145.00",115.97,"138,023,400.00",115.55,117.59,114.13,1075
"44,144.00",116.32,"154,515,300.00",120.50,121.99,116.05,1076
"44,141.00",118.69,"114,457,900.00",118.32,119.20,116.13,1077
"44,140.00",119.03,"126,387,100.00",117.95,119.62,116.87,1078
"44,139.00",114.95,"138,235,500.00",114.14,115.59,112.35,1079
"44,138.00",110.44,"107,624,400.00",109.66,111.49,108.73,1080
"44,137.00",108.77,"122,866,900.00",109.11,110.68,107.32,1081
"44,134.00",108.86,"190,573,500.00",111.06,111.99,107.72,1082
"44,133.00",115.32,"146,129,200.00",112.37,116.93,112.20,1083
"44,132.00",111.20,"143,937,800.00",115.05,115.43,111.10,1084
"44,131.00",116.60,"92,276,770.00",115.49,117.28,114.54,1085
"44,130.00",115.05,"111,850,700.00",114.01,116.55,112.88,1086
"44,127.00",115.04,"82,572,650.00",116.39,116.55,114.28,1087
"44,126.00",115.75,"101,988,000.00",117.45,118.04,114.59,1088
"44,125.00",116.87,"89,945,980.00",116.67,118.71,116.45,1089
"44,124.00",117.51,"124,423,700.00",116.20,118.98,115.63,1090
"44,123.00",115.98,"120,639,300.00",119.96,120.42,115.66,1091
"44,120.00",119.02,"115,393,800.00",121.28,121.55,118.81,1092
"44,119.00",120.71,"112,559,200.00",118.72,121.20,118.15,1093
"44,118.00",121.19,"151,062,300.00",121.00,123.03,119.62,1094
"44,117.00",121.10,"262,330,500.00",125.27,125.39,119.65,1095
"44,116.00",124.40,"240,226,800.00",120.06,125.18,119.28,1096
"44,113.00",116.97,"100,506,900.00",115.28,117.00,114.92,1097
"44,112.00",114.97,"83,477,150.00",116.25,116.40,114.59,1098
"44,111.00",115.08,"96,848,990.00",114.62,115.55,114.13,1099
"44,110.00",113.16,"161,498,200.00",115.70,116.12,112.25,1100
"44,109.00",116.50,"106,243,800.00",113.91,116.65,113.55,1101
"44,106.00",113.02,"144,712,000.00",112.89,115.37,112.22,1102
"44,105.00",116.79,"116,120,400.00",117.64,117.72,115.83,1103
"44,104.00",115.81,"142,675,200.00",113.79,117.26,113.62,1104
"44,103.00",114.09,"100,060,500.00",114.55,115.31,113.57,1105
"44,102.00",114.96,"137,672,400.00",115.01,115.32,112.78,1106
"44,099.00",112.28,"149,981,400.00",108.43,112.44,107.67,1107
"44,098.00",108.22,"167,743,300.00",105.17,110.25,105.00,1108
"44,097.00",107.12,"150,718,700.00",111.62,112.11,106.77,1109
"44,096.00",111.81,"183,055,400.00",112.68,112.86,109.16,1110
"44,095.00",110.08,"195,713,800.00",104.54,110.19,103.10,1111
"44,092.00",106.84,"287,104,900.00",110.40,110.88,106.09,1112
"44,091.00",110.34,"178,011,000.00",109.72,112.20,108.71,1113
"44,090.00",112.13,"155,026,700.00",115.23,116.00,112.04,1114
"44,089.00",115.54,"184,642,000.00",118.33,118.83,113.61,1115
"44,088.00",115.36,"140,150,100.00",114.72,115.93,112.80,1116
"44,085.00",112.00,"180,860,300.00",114.57,115.23,110.00,1117
"44,084.00",113.49,"182,274,400.00",120.36,120.50,112.50,1118
"44,083.00",117.32,"176,940,500.00",117.26,119.14,115.26,1119
"44,082.00",112.82,"231,366,600.00",113.95,118.99,112.68,1120
"44,078.00",120.96,"332,607,200.00",120.07,123.70,110.89,1121
"44,077.00",120.88,"257,599,600.00",126.91,128.84,120.50,1122
"44,076.00",131.40,"200,119,000.00",137.59,137.98,127.00,1123
"44,075.00",134.18,"152,470,100.00",132.76,134.80,130.53,1124
"44,074.00",129.04,"225,702,700.00",127.58,131.00,126.00,1125
"44,071.00",124.81,"187,629,920.00",126.01,126.44,124.58,1126
"44,070.00",125.01,"155,552,400.00",127.14,127.49,123.83,1127
"44,069.00",126.52,"163,022,280.00",126.18,126.99,125.08,1128
"44,068.00",124.83,"211,495,800.00",124.70,125.18,123.05,1129
"44,067.00",125.86,"345,937,760.00",128.70,128.79,123.94,1130
"44,064.00",124.37,"338,054,640.00",119.26,124.87,119.25,1131
"44,063.00",118.28,"126,907,200.00",115.75,118.39,115.73,1132
"44,062.00",115.71,"145,538,000.00",115.98,117.16,115.61,1133
"44,061.00",115.56,"105,633,560.00",114.35,116.00,114.01,1134
"44,060.00",114.61,"119,561,440.00",116.06,116.09,113.96,1135
"44,057.00",114.91,"165,565,200.00",114.83,115.00,113.05,1136
"44,056.00",115.01,"210,082,080.00",114.43,116.04,113.93,1137
"44,055.00",113.01,"165,944,840.00",110.50,113.28,110.30,1138
"44,054.00",109.38,"187,902,360.00",111.97,112.48,109.11,1139
"44,053.00",112.73,"212,403,440.00",112.60,113.78,110.00,1140
"44,050.00",111.11,"198,045,600.00",113.21,113.68,110.29,1141
"44,049.00",113.90,"202,428,920.00",110.41,114.41,109.80,1142
"44,048.00",110.06,"121,991,960.00",109.38,110.39,108.90,1143
"44,047.00",109.67,"172,792,360.00",109.13,110.79,108.39,1144
"44,046.00",108.94,"308,151,400.00",108.20,111.64,107.89,1145
"44,043.00",106.26,"374,295,480.00",102.88,106.42,100.83,1146
"44,042.00",96.19,"158,130,040.00",94.19,96.30,93.77,1147
"44,041.00",95.04,"90,329,240.00",93.75,95.23,93.71,1148
"44,040.00",93.25,"103,625,520.00",94.37,94.55,93.25,1149
"44,039.00",94.81,"121,214,200.00",93.71,94.91,93.48,1150
"44,036.00",92.62,"185,438,880.00",90.99,92.97,89.15,1151
"44,035.00",92.85,"197,004,440.00",97.00,97.08,92.01,1152
"44,034.00",97.27,"89,001,640.00",96.69,97.98,96.60,1153
"44,033.00",97.00,"103,645,840.00",99.17,99.25,96.74,1154
"44,032.00",98.36,"90,317,920.00",96.42,98.50,96.06,1155
"44,029.00",96.33,"92,186,920.00",96.99,97.15,95.84,1156
"44,028.00",96.52,"110,577,680.00",96.56,97.41,95.91,1157
"44,027.00",97.73,"153,197,920.00",98.99,99.25,96.49,1158
"44,026.00",97.06,"170,989,360.00",94.84,97.26,93.88,1159
"44,025.00",95.48,"191,649,160.00",97.27,99.96,95.26,1160
"44,022.00",95.92,"90,257,320.00",95.34,95.98,94.71,1161
"44,021.00",95.68,"125,642,600.00",96.26,96.32,94.67,1162
"44,020.00",95.34,"117,091,880.00",94.18,95.38,94.09,1163
"44,019.00",93.17,"112,424,440.00",93.85,94.66,93.06,1164
"44,018.00",93.46,"118,655,640.00",92.50,93.95,92.47,1165
"44,014.00",91.03,"114,041,480.00",91.96,92.62,90.91,1166
"44,013.00",91.03,"110,737,240.00",91.28,91.84,90.98,1167
"44,012.00",91.20,"140,223,280.00",90.02,91.50,90.00,1168
"44,011.00",90.45,"130,646,080.00",88.31,90.54,87.82,1169
"44,008.00",88.41,"205,256,840.00",91.10,91.33,88.26,1170
"44,007.00",91.21,"137,522,520.00",90.18,91.25,89.39,1171
"44,006.00",90.02,"192,623,400.00",91.25,92.20,89.63,1172
"44,005.00",91.63,"212,155,480.00",91.00,93.10,90.57,1173
"44,004.00",89.72,"135,445,280.00",87.84,89.87,87.79,1174
"44,001.00",87.43,"264,475,800.00",88.66,89.14,86.29,1175
"44,000.00",87.93,"96,820,400.00",87.85,88.36,87.31,1176
"43,999.00",87.90,"114,406,520.00",88.79,88.85,87.77,1177
"43,998.00",88.02,"165,428,720.00",87.87,88.30,86.18,1178
"43,997.00",85.75,"138,808,920.00",83.31,86.42,83.15,1179
"43,994.00",84.70,"200,146,040.00",86.18,86.95,83.56,1180
"43,993.00",83.98,"201,662,440.00",87.33,87.77,83.87,1181
"43,992.00",88.21,"166,651,760.00",86.98,88.69,86.52,1182
"43,991.00",86.00,"147,712,360.00",83.04,86.40,83.00,1183
"43,990.00",83.37,"95,654,520.00",82.56,83.40,81.83,1184
"43,987.00",82.88,"137,250,200.00",80.84,82.94,80.81,1185
"43,986.00",80.58,"87,560,360.00",81.10,81.41,80.20,1186
"43,985.00",81.28,"104,491,200.00",81.17,81.55,80.58,1187
"43,984.00",80.84,"87,642,800.00",80.19,80.86,79.73,1188
"43,983.00",80.46,"81,018,600.00",79.44,80.59,79.30,1189
"43,980.00",79.49,"153,598,120.00",79.81,80.29,79.12,1190
"43,979.00",79.56,"133,796,400.00",79.19,80.86,78.91,1191
"43,978.00",79.53,"112,945,080.00",79.04,79.68,78.27,1192
"43,977.00",79.18,"125,521,800.00",80.88,81.06,79.13,1193
"43,973.00",79.72,"81,803,000.00",78.94,79.81,78.84,1194
"43,972.00",79.21,"102,688,840.00",79.67,80.22,78.97,1195
"43,971.00",79.81,"111,504,880.00",79.17,79.88,79.05,1196
"43,970.00",78.29,"101,729,560.00",78.76,79.63,78.25,1197
"43,969.00",78.74,"135,372,520.00",78.29,79.13,77.58,1198
"43,966.00",76.93,"166,348,360.00",75.09,76.98,75.05,1199
"43,965.00",77.39,"158,929,080.00",76.13,77.45,75.38,1200
"43,964.00",76.91,"200,622,560.00",78.04,78.99,75.80,1201
"43,963.00",77.85,"162,301,040.00",79.46,79.92,77.73,1202
"43,962.00",78.75,"145,946,240.00",77.03,79.26,76.81,1203
"43,959.00",77.53,"134,047,960.00",76.41,77.59,76.07,1204
"43,958.00",75.94,"115,215,040.00",75.81,76.29,75.49,1205
"43,957.00",75.16,"142,333,760.00",75.12,75.81,74.72,1206
"43,956.00",74.39,"147,751,200.00",73.77,75.25,73.62,1207
"43,955.00",73.29,"133,567,960.00",72.29,73.42,71.58,1208
"43,952.00",72.27,"240,616,720.00",71.56,74.75,71.46,1209
"43,951.00",73.45,"183,063,880.00",72.49,73.63,72.09,1210
"43,950.00",71.93,"137,280,800.00",71.18,72.42,70.97,1211
"43,949.00",69.65,"112,004,760.00",71.27,71.46,69.55,1212
"43,948.00",70.79,"117,087,560.00",70.45,71.14,69.99,1213
"43,945.00",70.74,"126,508,720.00",69.30,70.75,69.25,1214
"43,944.00",68.76,"124,814,320.00",68.97,70.44,68.72,1215
"43,943.00",69.03,"117,057,360.00",68.40,69.48,68.05,1216
"43,942.00",67.09,"180,991,560.00",69.07,69.31,66.36,1217
"43,941.00",69.23,"130,015,000.00",69.49,70.42,69.21,1218
"43,938.00",70.70,"215,249,920.00",71.17,71.74,69.22,1219
"43,937.00",71.67,"157,125,160.00",71.85,72.05,70.59,1220
"43,936.00",71.11,"131,154,560.00",70.60,71.58,70.16,1221
"43,935.00",71.76,"194,994,680.00",70.00,72.06,69.51,1222
"43,934.00",68.31,"131,022,920.00",67.08,68.43,66.46,1223
"43,930.00",67.00,"162,116,480.00",67.18,67.52,66.18,1224
